pid	grp	duration	sex
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895447	Graduated	1	Female
895449	Starting Cohort	1	Female
895449	Freshman	1	Female
895449	Freshman	1	Female
895449	Freshman	1	Female
895449	Freshman	1	Female
895449	Sophomore	1	Female
895449	Sophomore	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895449	Transferred Out	1	Female
895486	Starting Cohort	1	Female
895486	Freshman	1	Female
895486	Freshman	1	Female
895486	Freshman	1	Female
895486	Freshman	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895486	Dropped Out	1	Female
895508	Starting Cohort	1	Male
895508	Freshman	1	Male
895508	Sabbatical	1	Male
895508	Sabbatical	1	Male
895508	Sabbatical	1	Male
895508	Sabbatical	1	Male
895508	Sabbatical	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895508	Transferred Out	1	Male
895539	Starting Cohort	1	Male
895539	Freshman	1	Male
895539	Freshman	1	Male
895539	Freshman	1	Male
895539	Freshman	1	Male
895539	Freshman	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sophomore	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sophomore	1	Male
895539	Sophomore	1	Male
895539	Sophomore	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sabbatical	1	Male
895539	Sophomore	1	Male
895539	Sophomore	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895539	Dropped Out	1	Male
895540	Starting Cohort	1	Male
895540	Freshman	1	Male
895540	Freshman	1	Male
895540	Freshman	1	Male
895540	Sophomore	1	Male
895540	Sophomore	1	Male
895540	Sophomore	1	Male
895540	Sophomore	1	Male
895540	Junior	1	Male
895540	Junior	1	Male
895540	Junior	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Junior	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Sabbatical	1	Male
895540	Dropped Out	1	Male
895540	Dropped Out	1	Male
895540	Dropped Out	1	Male
895548	Starting Cohort	1	Female
895548	Freshman	1	Female
895548	Freshman	1	Female
895548	Freshman	1	Female
895548	Sophomore	1	Female
895548	Sophomore	1	Female
895548	Sophomore	1	Female
895548	Sophomore	1	Female
895548	Junior	1	Female
895548	Junior	1	Female
895548	Junior	1	Female
895548	Senior	1	Female
895548	Senior	1	Female
895548	Senior	1	Female
895548	Senior	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895548	Graduated	1	Female
895569	Starting Cohort	1	Female
895569	Freshman	1	Female
895569	Freshman	1	Female
895569	Freshman	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895569	Dropped Out	1	Female
895571	Starting Cohort	1	Female
895571	Freshman	1	Female
895571	Freshman	1	Female
895571	Freshman	1	Female
895571	Sophomore	1	Female
895571	Sophomore	1	Female
895571	Sophomore	1	Female
895571	Junior	1	Female
895571	Junior	1	Female
895571	Junior	1	Female
895571	Senior	1	Female
895571	Senior	1	Female
895571	Senior	1	Female
895571	Senior	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895571	Graduated	1	Female
895576	Starting Cohort	1	Male
895576	Freshman	1	Male
895576	Freshman	1	Male
895576	Freshman	1	Male
895576	Freshman	1	Male
895576	Freshman	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Transferred Out	1	Male
895576	Sophomore	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sabbatical	1	Male
895576	Sophomore	1	Male
895576	Junior	1	Male
895577	Starting Cohort	1	Male
895577	Freshman	1	Male
895577	Freshman	1	Male
895577	Freshman	1	Male
895577	Freshman	1	Male
895577	Sabbatical	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895577	Transferred Out	1	Male
895609	Starting Cohort	1	Female
895609	Freshman	1	Female
895609	Freshman	1	Female
895609	Freshman	1	Female
895609	Freshman	1	Female
895609	Sabbatical	1	Female
895609	Sabbatical	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Transferred Out	1	Female
895609	Freshman	1	Female
895609	Sophomore	1	Female
895609	Sophomore	1	Female
895609	Sophomore	1	Female
895609	Sabbatical	1	Female
895609	Sophomore	1	Female
895609	Junior	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895609	Graduated	1	Female
895611	Starting Cohort	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895611	Dropped Out	1	Male
895621	Starting Cohort	1	Female
895621	Freshman	1	Female
895621	Freshman	1	Female
895621	Freshman	1	Female
895621	Sophomore	1	Female
895621	Sophomore	1	Female
895621	Sophomore	1	Female
895621	Sophomore	1	Female
895621	Junior	1	Female
895621	Junior	1	Female
895621	Junior	1	Female
895621	Senior	1	Female
895621	Senior	1	Female
895621	Senior	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895621	Graduated	1	Female
895636	Starting Cohort	1	Male
895636	Freshman	1	Male
895636	Freshman	1	Male
895636	Freshman	1	Male
895636	Sophomore	1	Male
895636	Sophomore	1	Male
895636	Sophomore	1	Male
895636	Sophomore	1	Male
895636	Junior	1	Male
895636	Junior	1	Male
895636	Transferred Out	1	Male
895636	Senior	1	Male
895636	Senior	1	Male
895636	Senior	1	Male
895636	Senior	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895636	Dropped Out	1	Male
895692	Starting Cohort	1	Female
895692	Freshman	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895692	Dropped Out	1	Female
895697	Starting Cohort	1	Female
895697	Freshman	1	Female
895697	Sabbatical	1	Female
895697	Sabbatical	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Transferred Out	1	Female
895697	Freshman	1	Female
895697	Freshman	1	Female
895697	Freshman	1	Female
895697	Freshman	1	Female
895697	Sabbatical	1	Female
895703	Starting Cohort	1	Female
895703	Freshman	1	Female
895703	Freshman	1	Female
895703	Freshman	1	Female
895703	Sophomore	1	Female
895703	Sophomore	1	Female
895703	Sophomore	1	Female
895703	Junior	1	Female
895703	Junior	1	Female
895703	Sabbatical	1	Female
895703	Sabbatical	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895703	Graduated	1	Female
895704	Starting Cohort	1	Female
895704	Freshman	1	Female
895704	Freshman	1	Female
895704	Freshman	1	Female
895704	Freshman	1	Female
895704	Sophomore	1	Female
895704	Sophomore	1	Female
895704	Sophomore	1	Female
895704	Sophomore	1	Female
895704	Sophomore	1	Female
895704	Sophomore	1	Female
895704	Sabbatical	1	Female
895704	Sabbatical	1	Female
895704	Junior	1	Female
895704	Junior	1	Female
895704	Junior	1	Female
895704	Junior	1	Female
895704	Junior	1	Female
895704	Senior	1	Female
895704	Senior	1	Female
895704	Senior	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895704	Graduated	1	Female
895707	Starting Cohort	1	Male
895707	Freshman	1	Male
895707	Freshman	1	Male
895707	Freshman	1	Male
895707	Sophomore	1	Male
895707	Sophomore	1	Male
895707	Sophomore	1	Male
895707	Sophomore	1	Male
895707	Junior	1	Male
895707	Junior	1	Male
895707	Junior	1	Male
895707	Junior	1	Male
895707	Junior	1	Male
895707	Senior	1	Male
895707	Senior	1	Male
895707	Senior	1	Male
895707	Senior	1	Male
895707	Senior	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895707	Graduated	1	Male
895711	Starting Cohort	1	Female
895711	Freshman	1	Female
895711	Freshman	1	Female
895711	Freshman	1	Female
895711	Sophomore	1	Female
895711	Junior	1	Female
895711	Junior	1	Female
895711	Junior	1	Female
895711	Senior	1	Female
895711	Senior	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895711	Graduated	1	Female
895736	Starting Cohort	1	Male
895736	Freshman	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895736	Dropped Out	1	Male
895737	Starting Cohort	1	Female
895737	Freshman	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895737	Transferred Out	1	Female
895756	Starting Cohort	1	Female
895756	Freshman	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Sabbatical	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895756	Dropped Out	1	Female
895762	Starting Cohort	1	Female
895762	Freshman	1	Female
895762	Freshman	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Sabbatical	1	Female
895762	Transferred Out	1	Female
895762	Transferred Out	1	Female
895762	Transferred Out	1	Female
895767	Starting Cohort	1	Female
895767	Freshman	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Freshman	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Sabbatical	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895767	Transferred Out	1	Female
895768	Starting Cohort	1	Male
895768	Freshman	1	Male
895768	Freshman	1	Male
895768	Sabbatical	1	Male
895768	Sabbatical	1	Male
895768	Sabbatical	1	Male
895768	Sabbatical	1	Male
895768	Sabbatical	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895768	Dropped Out	1	Male
895770	Starting Cohort	1	Female
895770	Freshman	1	Female
895770	Freshman	1	Female
895770	Freshman	1	Female
895770	Freshman	1	Female
895770	Sabbatical	1	Female
895770	Sabbatical	1	Female
895770	Sophomore	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895770	Transferred Out	1	Female
895772	Starting Cohort	1	Female
895772	Freshman	1	Female
895772	Sabbatical	1	Female
895772	Sabbatical	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895772	Transferred Out	1	Female
895773	Starting Cohort	1	Female
895773	Freshman	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895773	Dropped Out	1	Female
895786	Starting Cohort	1	Male
895786	Freshman	1	Male
895786	Freshman	1	Male
895786	Freshman	1	Male
895786	Sophomore	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Transferred Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895786	Dropped Out	1	Male
895790	Starting Cohort	1	Female
895790	Freshman	1	Female
895790	Sophomore	1	Female
895790	Sophomore	1	Female
895790	Sophomore	1	Female
895790	Sophomore	1	Female
895790	Sophomore	1	Female
895790	Junior	1	Female
895790	Junior	1	Female
895790	Junior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Senior	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895790	Graduated	1	Female
895802	Starting Cohort	1	Female
895802	Freshman	1	Female
895802	Freshman	1	Female
895802	Freshman	1	Female
895802	Sophomore	1	Female
895802	Sophomore	1	Female
895802	Sophomore	1	Female
895802	Transferred Out	1	Female
